applicant_id,business_type,years_in_operation,annual_revenue,credit_score,existing_loans,repayment_history,monthly_cashflow,loan_amount_requested,collateral_value,debt_to_income_ratio,default_flag
2039,Trading,26,25096.510456275875,735,4,Average,436.46878836134096,10584.01311812615,10593.356912121713,0.2556366951702236,1
2040,Manufacturing,3,37976.06724472357,413,0,Good,286.6738376026332,7402.7561869542715,10813.045569661317,0.5192928556888107,1
2041,Trading,23,18239.297083946643,361,3,Good,226.04734294076408,5814.122398914772,4872.555638081259,0.7385454996729357,1
2042,Trading,10,48790.95039078218,351,2,Good,306.9524391579458,21604.39699679309,15238.166152686596,0.24542913519742468,0
2043,Services,19,19932.535979279728,415,0,Good,220.2207701536579,6467.576260807369,8456.329621315566,0.23142518009537946,1
2044,Trading,5,12299.157935852756,346,2,Good,105.01061363536463,6801.539464866013,8283.862093921844,0.7078842332628823,1
2045,Trading,7,81339.92265904606,737,2,Good,1083.7617362888,39416.031218867596,28593.319004458484,0.6524432139256439,0
2046,Services,14,7368.8235960355705,711,3,Good,126.54802694016898,1742.808520136173,2257.992842999064,0.4880865271957575,0
2047,Trading,3,14139.912690951574,400,4,Good,280.05755492291365,2335.983259269491,3082.8027285126686,0.14028953799736196,1
2048,Services,13,15120.145744926194,578,4,Average,134.52967762669797,8274.029507189056,14953.423205670339,0.4781452892313593,0
2049,Services,13,99208.97508563296,406,1,Good,1642.1262942730073,29609.298911938957,48524.16569722962,0.7678816145947773,1
2050,Trading,10,65128.35737356247,334,0,Average,1232.6543928863882,18969.01922115804,15675.020517033725,0.10849720415294116,0
2051,Trading,2,53979.352223013935,658,0,Good,337.2376917126279,27259.68287589991,47074.69273358263,0.1820851432751499,1
2052,Manufacturing,6,18062.70876251329,301,3,Good,251.65333969105563,1890.7572927169244,3693.6345367223485,0.7474688987341285,0
2053,Services,8,94438.75444902803,791,3,Poor,1356.528198508869,30745.116618183194,48421.384039275305,0.5201215431921136,0
2054,Manufacturing,4,27474.434653641674,571,1,Average,239.20392262082922,12560.213454086632,21107.498203048686,0.6298135809447244,1
2055,Trading,25,39591.03656218399,443,1,Average,179.81889822024982,20759.292062981433,18675.987485695117,0.6960414664283205,0
2056,Manufacturing,12,24534.050026619556,734,2,Good,207.19125729444755,13312.28415581377,26462.87496253384,0.34016637189611765,0
2057,Services,28,21382.32782348136,750,1,Good,297.47615029395917,7116.895797896788,5441.520266045093,0.33830031013179074,0
2058,Manufacturing,15,18938.13315545368,865,4,Average,140.9131922328028,9920.812611108675,16134.119441538667,0.31116459338566776,0
2059,Services,8,19423.054270198067,527,2,Good,173.94807642263507,2289.606736279811,2502.1485162745316,0.23380378549652267,0
2060,Trading,7,31732.44662421921,844,1,Poor,506.62038891645557,8019.194729954303,8302.301177886533,0.3437950465552806,0
2061,Trading,14,27455.447507854376,513,4,Good,296.6632448815744,2889.6625477233656,2680.8521928420278,0.862264268496019,1
2062,Services,23,21614.446247567877,547,4,Good,113.62908451069454,3950.3142673623274,4588.650271744804,0.16878101878902552,0
2063,Trading,19,54486.83520602739,707,2,Good,589.5165759146593,25192.840200851948,42482.98634204726,0.29250889709840733,0
2064,Trading,14,3714.309823076623,352,2,Average,77.36715238002854,379.64733194185453,725.6802601479193,0.35441393731646775,0
2065,Trading,22,29909.527339854838,875,4,Good,254.75516621354524,10813.124048620371,12157.815664819516,0.2230527761542759,0
2066,Trading,13,33882.13705616891,613,3,Poor,290.96653860058166,10401.581459870404,15368.414218131402,0.16192126105761454,1
2067,Services,29,43834.55538079966,673,2,Good,306.75890495054966,7076.448776748953,11904.966047526705,0.22948626857061172,0
2068,Manufacturing,21,21185.603194417774,336,0,Average,184.18671002137165,9381.348256870837,6094.163726540371,0.5222392383585264,1
2069,Manufacturing,1,24953.067522860827,823,3,Good,343.0020811634146,11143.090052909127,21626.681891942215,0.5774019951697033,1
2070,Trading,27,39797.88423714771,383,0,Average,805.6432507373702,18433.356008982,15068.35050464087,0.272204514856235,0
2071,Manufacturing,19,53889.98014911378,393,1,Good,770.3530199459393,26010.202360184467,48707.19795753465,0.5030430437577599,1
2072,Manufacturing,29,18392.135042831065,714,2,Average,202.26676708099416,4735.90044108998,9376.62951315657,0.1049836715944264,0
2073,Trading,28,25853.091584805527,641,2,Good,275.60844655276486,15435.966935852963,10042.746744693033,0.5816148776056829,0
2074,Trading,1,60303.43695035195,849,4,Good,275.6127223802884,8230.02431265742,15136.009802624396,0.10104374437901492,0
2075,Manufacturing,4,6158.4706492202895,720,2,Good,25.921239263076775,2610.2535205310724,3814.530292289011,0.614221321515325,0
2076,Services,10,14559.4047754969,647,0,Average,254.10857881272196,8522.894271574367,14718.101779333128,0.4866569903633554,0
2077,Trading,3,53077.13899693244,886,3,Good,654.7601727392854,11260.592672590217,7473.05274329988,0.1874192435033015,0
2078,Services,27,42426.256225502235,427,1,Good,200.2585853803179,10142.52536041912,17763.547632849535,0.17072372621362408,1
2079,Manufacturing,20,30135.740143941573,451,3,Good,269.22619553212223,11692.32721937434,16825.860766387646,0.10551203484599628,1
2080,Trading,9,16828.714051154035,821,0,Good,170.16126572946638,8256.651754315273,10452.327248696693,0.5413158811260355,0
2081,Services,3,12976.676381941916,337,1,Average,223.47759223961344,3431.9869101789823,4599.030696446408,0.7452395024394672,1
2082,Trading,28,15448.553115442395,726,4,Good,176.2130722646408,8008.338092197246,12947.092389793841,0.7852349989886279,1
2083,Manufacturing,6,55759.60338369832,404,2,Good,965.8494257486158,12296.213300683838,11637.813709895694,0.5553898437421582,1
2084,Services,6,15107.315663504927,464,2,Good,222.51415448438013,8115.398326906189,15542.739610998338,0.8097342503769719,1
2085,Manufacturing,23,23408.483503878713,843,4,Good,110.46315362070109,5301.472867175511,5097.126841437683,0.7895836121652295,1
2086,Manufacturing,25,14013.485753828167,511,0,Good,284.6346132138562,5727.5579543389085,10399.070044540014,0.65857810006839,0
2087,Trading,12,36521.79256795293,825,4,Good,262.6117978736391,10185.767491258932,5277.9310323983245,0.39046646480531494,0
2088,Services,23,15942.826084895989,431,0,Good,139.66435431885603,4159.691477894091,7798.257217565247,0.7617538434376088,1
2089,Manufacturing,1,20773.71294933569,451,1,Good,366.75783462412375,5754.272467032222,10227.452435987618,0.4133411954302133,0
2090,Manufacturing,16,8022.222002650853,395,3,Average,58.80821725542303,2804.5744856673696,1924.6971109047645,0.4226115555986339,1
2091,Services,24,8366.400793495935,802,3,Good,90.78768917073506,4371.647662143671,7018.174939311555,0.6424600579565585,0
2092,Manufacturing,5,22128.107588552884,821,4,Poor,411.2107605931304,10613.948569275297,11263.23164350613,0.842334947997631,1
2093,Manufacturing,9,9945.800759811467,673,2,Good,147.07722131343758,3229.1075399755123,3938.4372031352978,0.5000158236369365,0
2094,Services,10,77889.93221132718,315,4,Average,716.6920078196708,18777.71612632785,11320.894624506607,0.24176925124476628,1
2095,Services,13,6393.813317828936,317,2,Good,95.27311693821291,3370.501826570607,2759.97144493677,0.2139625621503589,1
2096,Services,15,13628.177737816863,708,4,Good,241.36058701965806,7292.335777012144,14077.628533400146,0.34179076754751697,0
2097,Services,12,22248.291994606974,306,4,Average,242.46532818968558,7271.590603159263,8194.5425529658,0.46612365472138634,1
2098,Trading,5,17692.927055618526,544,3,Average,242.29717093141386,7925.067711915761,4271.972248541318,0.3381298761810079,1
2099,Services,5,11356.1272834035,893,2,Good,234.30107261381696,3232.314744762606,4113.499223006749,0.6695342697253115,0
2100,Trading,28,12397.415423794055,428,3,Good,250.95733539407965,2163.9544844655725,4310.702718548429,0.5341216593684154,0
2101,Trading,28,12156.357385135077,754,2,Good,153.78548054269675,3169.6662686213635,3167.2286061382706,0.42538517995697456,0
2102,Trading,18,18545.21314232716,885,1,Poor,106.98772298909535,8179.22084874399,5822.135800962429,0.27072396910284874,0
2103,Manufacturing,12,71051.30166108235,870,1,Average,1125.786664601269,34438.90921862573,50464.371773340696,0.5843319099524702,1
2104,Trading,27,23080.938389857565,371,1,Good,199.50424057162496,12136.596667400523,22813.60388498622,0.6392801451929071,1
2105,Trading,3,44790.005125372314,459,0,Average,686.3881124023358,4875.676476152942,8721.24024463044,0.7273365431342169,0
2106,Manufacturing,26,29857.334707973157,386,3,Good,299.4469718066219,10247.128772929278,15221.917912294994,0.8926771463181559,1
2107,Manufacturing,25,42972.57664526157,700,3,Average,693.8341041401691,10182.827104780521,7904.12610639641,0.2850628428149965,0
2108,Manufacturing,7,4105.247935354946,761,1,Good,42.23770263071442,1814.4364848272858,3041.9749758666685,0.11208950207248486,0
2109,Services,17,18348.90515841299,828,4,Good,364.28548616311457,4085.6712191127644,7087.956980215758,0.5003555337376112,0
2110,Manufacturing,19,48256.280007352645,388,3,Good,310.98990674283436,18488.916108488567,32805.284519647044,0.839203907719502,1
2111,Manufacturing,28,15630.173227232059,305,2,Poor,82.9453793434825,7127.067117365785,7881.908773861608,0.2990090363769653,1
2112,Trading,18,63416.78791094786,895,3,Average,1089.9222407376842,30759.200634385892,34243.86178877097,0.704700132295525,1
2113,Manufacturing,1,53655.22277062634,383,3,Average,582.4506581136882,12594.712848629291,9228.595208576438,0.35560883629939694,1
2114,Services,25,16622.651133236857,549,2,Good,198.24605653096222,2392.266677645839,3968.842534549455,0.4129600610789679,0
2115,Manufacturing,24,16286.663937486777,715,1,Good,321.34056467641125,3409.7219511657786,5475.4656446809195,0.8581802897807781,0
2116,Services,5,11990.09887673114,371,1,Good,167.84554094623624,4790.832333110237,3112.2423994348155,0.4688142851475725,0
2117,Manufacturing,27,15096.881237108371,411,2,Average,229.01230304133574,1815.0163995092641,962.3241115984678,0.6802577455708243,1
2118,Manufacturing,28,10513.827362791211,471,3,Poor,47.21863717336171,1886.5062146316388,3636.391439889103,0.53988358025495,1
2119,Manufacturing,2,28489.381225795703,572,3,Good,437.0814311377315,17029.167630876836,8955.683759683774,0.7111242941307164,1
2120,Manufacturing,1,9194.604319653161,829,1,Average,97.82337770310588,2677.153571287871,3862.8595038405815,0.3538924176585149,0
2121,Services,7,31641.97401259819,618,0,Average,374.5431261091446,11019.733136207107,13008.379088204298,0.801515831283546,1
2122,Services,29,32107.573572909514,381,1,Good,566.190367327395,3387.4639987133746,5643.9223008792815,0.5391379165415292,0
2123,Trading,11,8129.684190981485,374,2,Good,104.84495895847051,3218.980127431514,2033.085659249758,0.34732871882722904,1
2124,Services,11,55820.20411774068,728,0,Good,1150.706350940625,14661.139893893158,22337.13205340493,0.13055895367212003,0
2125,Manufacturing,18,29976.39677022592,759,0,Average,522.9937623429889,10944.280982827851,15567.29659683913,0.11056662723774205,0
2126,Trading,17,34538.11628005073,645,2,Poor,563.311811402564,12539.379889038546,22325.002406116884,0.3826931490037641,0
2127,Trading,2,13971.864097079428,548,4,Poor,195.30026656549623,8155.778409918882,10421.598019658675,0.2725603488942467,1
2128,Trading,7,31997.961322607734,686,1,Average,353.2557447740662,7491.634663907659,11929.964639566193,0.1421431868491161,0
2129,Manufacturing,7,43296.88925973272,662,3,Good,218.55716482829754,16678.67442051436,19286.795354838552,0.5422770176427377,1
2130,Services,10,20761.071727731403,595,1,Average,92.90437987946271,6036.827583893234,11928.576890315655,0.8910312290100577,1
2131,Manufacturing,22,73214.8446789102,367,2,Poor,362.1191166337348,22769.80973877776,30491.43019395717,0.43786136496426553,1
2132,Trading,21,22616.585345259977,737,3,Average,455.6625207530365,2889.9366747630584,4711.489071900834,0.5416903424330586,1
2133,Manufacturing,3,43672.394657344805,831,4,Good,417.2257617104752,19400.43530268478,12404.691083065678,0.27584326881123394,1
2134,Manufacturing,12,26260.082364577287,432,2,Poor,416.051388377125,5190.113684917035,6197.690646820826,0.2639332897486857,1
2135,Services,3,31298.10775891791,594,1,Average,440.424157802757,10461.218975257489,6241.754427348257,0.3626987643102739,1
2136,Services,11,8080.4321938227595,595,0,Poor,110.65717019942151,2562.5863872842756,1749.1355352041269,0.7680412801004161,1
2137,Trading,29,27519.007946152353,332,2,Poor,380.3317530999795,9193.290346278256,11576.21943630287,0.8684610727020645,1
2138,Manufacturing,12,14171.879159559849,673,2,Good,130.45116115228885,4078.2841527726187,4194.340867956799,0.69178018278902,1
2139,Manufacturing,25,13255.409556802188,331,1,Poor,251.08673942023535,2931.9999269452283,3488.3015405929245,0.11644502730264153,1
2140,Services,4,62721.6467763188,854,4,Good,1222.2423327151505,20344.206843536514,25312.5933886072,0.4507306057329589,0
2141,Manufacturing,25,19374.98056574245,604,1,Good,288.8569950817545,2385.2492555570407,1764.1907090555392,0.43656189721476113,0
2142,Manufacturing,16,12064.456162542221,407,1,Average,223.98652573145966,2668.190522252215,2798.2571429007335,0.8481602376495684,1
2143,Manufacturing,20,17756.75033435477,395,4,Good,91.7375920971776,8743.853325452943,15659.334369117572,0.6964546088509264,0
2144,Services,18,10094.337102295476,365,4,Good,58.949456713878206,5263.290267706492,9394.533475744138,0.6715125830995273,1
2145,Trading,4,52069.2936627866,820,2,Poor,702.1251140168722,23829.755360462994,29451.801836228533,0.5518208742866242,1
2146,Trading,22,14509.973992616458,529,0,Good,265.171477411751,6040.241218765154,9807.655033668016,0.6166678828206186,0
2147,Manufacturing,6,30259.93866376399,657,1,Poor,285.16431664033945,15300.419924835047,24944.719416155574,0.6588869878168122,1
2148,Trading,21,49695.2199070282,701,0,Good,660.9927375267181,8145.814945120216,4611.8357349699245,0.5420446329968182,0
2149,Services,15,16316.11243123023,398,4,Good,70.69242098961048,5916.66402871587,8379.989057636676,0.7758627465383271,1
2150,Services,1,30309.40863681033,570,4,Good,624.6920728353525,4793.670144252618,8181.787542022315,0.12951570884345662,1
2151,Trading,3,11872.123489033187,661,1,Average,201.22870757645117,5804.673399715045,8074.049955103361,0.8531049027148305,1
2152,Trading,5,95555.42661056202,463,2,Good,973.7402897224493,34426.53640216319,45178.94876021598,0.7188701572223185,1
2153,Manufacturing,22,38631.68527474555,827,1,Poor,793.8893935605033,19509.481742134285,25300.355715932325,0.5231694637750749,1
2154,Trading,17,19622.578308501907,468,2,Average,111.98866725033913,9802.100146835995,12369.503220802975,0.7882624391036723,1
2155,Manufacturing,14,13853.591075911074,320,3,Average,164.89831682950773,4614.716919244454,7694.866335395902,0.762384447334002,1
2156,Manufacturing,9,20570.269173565623,839,2,Good,105.88590111812265,7167.445911911006,10490.620813552323,0.4355122020794735,0
2157,Services,3,17961.929451836422,894,1,Good,175.11834079716166,2050.0623224342835,1687.7226100538733,0.7718529412759572,0
2158,Services,26,71094.60489555719,696,1,Poor,556.1543486199693,25718.945758025136,29577.36255030219,0.25067044956129364,0
2159,Services,13,10558.422553208897,335,2,Good,99.69805509612252,4632.321940654239,5989.304489110504,0.4753613601254924,0
2160,Services,3,23882.012845672536,794,0,Good,476.60907778885604,5178.285469822516,5843.313440210748,0.2858226615465812,0
2161,Trading,11,21785.440529139498,613,2,Good,245.88028407166973,12924.5085545767,11068.190633609735,0.19951856884727992,0
2162,Services,2,20528.17927052707,789,3,Poor,196.6807631525569,12058.548867614523,8285.562457304115,0.8156823697511211,1
2163,Trading,24,20636.77602461175,575,3,Good,306.3778349339056,4982.033421395948,3367.697601869047,0.39355741216498114,1
2164,Services,15,20544.684279402463,532,0,Good,319.5962557764171,9378.373654791352,8857.234828196933,0.6475067774972215,1
2165,Trading,13,37191.653239357904,735,3,Average,764.7650642243124,4277.0711433760025,4721.812675341948,0.40007896474646715,0
2166,Manufacturing,19,31741.830619678945,305,1,Poor,421.13884952674226,13740.287951818675,20944.547174099658,0.5352982042765257,1
2167,Trading,22,28320.663234299678,834,0,Good,473.2211221245251,11668.346721870927,23072.702045537706,0.37843353307780014,0
2168,Trading,16,3567.45017436634,543,0,Good,37.58695346974519,1823.2518278089276,3365.7846907991216,0.6941813475467515,1
2169,Services,18,26367.221938964107,540,0,Good,185.0243537842831,6649.353012883409,11440.522199317267,0.7291708491585918,1
2170,Trading,7,8156.874795883658,857,2,Good,92.4222079963023,4396.596922602275,7564.802715259596,0.444426097131226,0
2171,Manufacturing,13,32460.917229106104,572,2,Good,361.8179524098519,17171.419892976035,23938.63269521111,0.7876905803588173,0
2172,Manufacturing,4,53353.690016998386,374,0,Good,596.3284059501733,23198.263389963304,20394.510095647394,0.3842429498231867,0
2173,Services,9,12635.38553289329,582,3,Good,199.0959298707044,4247.6051382285295,5130.726056488286,0.7099686549764328,1
2174,Manufacturing,10,18824.82142550922,834,1,Good,205.79994791934126,7703.12861261592,5498.732150256095,0.6200510144360147,0
2175,Trading,9,15373.28554160861,386,1,Good,308.53229129004393,7148.260848571482,9647.620965420836,0.4647848282568533,1
2176,Manufacturing,7,46224.21460688471,448,2,Poor,949.7147645849909,27162.536228345158,14518.405013094187,0.8111343779896202,1
2177,Services,15,23318.836144140245,449,4,Good,300.564807545743,3751.1634872024965,2941.653716770129,0.5578027068576404,1
2178,Trading,28,62130.83163314018,876,0,Good,837.1549770208914,15938.819283131756,24999.11493659191,0.7721460500972528,0
2179,Services,8,28233.161951771737,459,4,Good,309.44786428644534,13844.361249332473,12672.277285058679,0.6866672891307202,1
2180,Trading,19,25475.439454942527,745,1,Good,257.129377071794,7759.564388948916,8767.868287479894,0.52605936926321,0
2181,Manufacturing,11,22946.577356218644,381,2,Average,472.44193195811823,10010.214578471148,17498.77052569793,0.36113625333824867,1
2182,Services,5,35982.76164473418,306,2,Average,174.3106137720457,5993.2523352578255,3397.1976445941154,0.8609093614791776,1
2183,Services,2,7765.050825740936,481,2,Good,85.426719109897,3529.843030726948,1885.2929039360336,0.14539673770331227,1
2184,Trading,10,23183.7382251806,825,2,Poor,155.07617459390895,10132.033382454076,8546.174854016675,0.8155890016786916,1
2185,Services,16,21119.92388245381,777,2,Average,343.649415917591,8298.229998098523,12668.617758084529,0.5051143643371365,1
2186,Trading,23,34038.62867881713,482,0,Good,252.13868925591478,16427.68834235378,14032.223412095744,0.6989928666485143,0
2187,Trading,13,19680.410644592685,613,4,Good,372.17156451657615,10628.52613890374,19084.024711425867,0.36730523395204345,0
2188,Trading,8,11810.678271449271,855,1,Average,122.92514109895352,6078.380966746074,6247.191575288396,0.4073677793202102,0
2189,Trading,9,22123.825969699818,473,1,Poor,430.36325745601476,3623.596140082206,3352.7931754508495,0.2526007563171711,1
2190,Manufacturing,11,11502.223950781889,313,2,Good,237.05365250309998,5431.31202323808,4613.191584446412,0.8634726109656456,0
2191,Trading,11,6938.512354956966,599,2,Good,118.09017452732242,2254.199301279966,3067.8650101326275,0.13463923955235702,0
2192,Services,23,34073.44050221516,372,2,Poor,495.8583139487406,9095.595188950723,16230.788698097262,0.40946408233731324,1
2193,Manufacturing,26,31177.03183662232,813,3,Good,207.7957821989609,16830.13475449423,18666.192434571083,0.36776070805311245,0
2194,Services,16,29151.29354880048,642,1,Average,574.7956523996213,11071.854193640309,9729.67408516427,0.7504615785059715,1
2195,Manufacturing,10,48134.625075799304,695,2,Good,823.7973588801356,16876.83545826046,19092.75293265389,0.5012716031592852,0
2196,Trading,29,14779.270940024317,632,4,Good,132.53207236709483,7275.830299596581,13512.56020790704,0.235283317827803,0
2197,Manufacturing,24,9333.184130440744,654,3,Good,111.7651808580446,3515.3836831970807,3521.7337763506735,0.5072102128087629,1
2198,Manufacturing,12,21120.1350859579,858,0,Average,111.81879728094331,11172.63156202404,16575.960508937114,0.28881317277242546,0
2199,Services,25,17881.10450762035,462,3,Good,270.89882937423505,2708.1018030160576,2693.5032340430025,0.113690499843156,0
2200,Services,6,13288.078647185228,415,3,Average,83.10910718709884,6485.466465118032,9806.912147842311,0.5356360285237023,1
2201,Trading,28,20996.068983208937,702,3,Good,315.47688413599155,3819.548074685838,6957.3684007434995,0.3883261769109259,0
2202,Manufacturing,12,15260.711246090668,378,4,Good,234.3927387275448,3244.666387302141,4535.5184903891395,0.2911110576394374,1
2203,Manufacturing,10,7320.2285561516655,746,1,Good,70.10693324399719,1388.8359292651537,2668.1801557088047,0.23779044587382325,0
2204,Manufacturing,18,16903.804358087742,307,2,Average,337.69932364351234,3705.494380506264,5196.125045250823,0.46295482570059,0
2205,Trading,18,11138.634169306373,322,4,Average,191.02061544777413,5189.66061906512,10183.742858589607,0.7956966604938179,1
2206,Trading,4,25310.860287027317,842,4,Good,315.0078535690193,10824.590734614885,17163.42418450211,0.7065034295208457,1
2207,Trading,9,14859.269303973599,713,2,Good,289.40140423696056,3193.117998447491,4723.204149866878,0.10370395846610468,0
2208,Trading,7,42915.093998214084,708,3,Poor,790.9561270000603,10088.80080371034,17602.434105343167,0.6849201193187596,1
2209,Trading,18,57660.03858425863,321,0,Good,905.4723208659219,8628.655040555223,4457.901133969519,0.15817766357382787,0
2210,Services,8,33111.26460318187,702,3,Good,222.378185828917,10172.368578676998,9011.438830628056,0.5384010992867843,1
2211,Manufacturing,11,8685.274555730388,456,3,Good,108.1423692761698,2512.5854977287986,2070.7120541638324,0.7240371166450548,1
2212,Manufacturing,7,54345.52754741677,629,1,Poor,1009.398315337971,9396.770805053156,6261.510994799347,0.46263323236739345,0
2213,Manufacturing,9,56694.48792277219,321,3,Poor,811.5736071628936,29328.768442068947,55920.57496015781,0.40135639194165584,1
2214,Manufacturing,8,22276.20409532225,771,0,Good,295.349588403642,11723.911066873847,8165.74154235514,0.8515784687117622,0
2215,Manufacturing,3,48715.65406863546,563,4,Good,978.5547536146676,7527.708535790493,6731.691015804201,0.12341291034227986,1
2216,Manufacturing,17,15819.441181822456,602,3,Poor,70.27735737578882,3688.8243833780416,3698.953797788098,0.18477976748680494,1
2217,Manufacturing,2,7188.605191726236,764,4,Good,31.39580005344577,3364.587125983888,4834.7163725196,0.7962626326874005,1
2218,Manufacturing,15,13958.296432682448,463,1,Good,265.86379315746706,7467.456124943047,12330.236407396214,0.8089900069523908,1
2219,Services,14,62167.05771046331,435,0,Good,298.9584949681597,8444.555179390572,11881.607259386898,0.39818577819988277,0
2220,Manufacturing,29,9003.350329072844,551,2,Good,87.41408560811851,4962.513100238891,8056.300496864929,0.5321575864510416,1
2221,Services,18,22020.140023031814,504,2,Average,430.87009166145737,2880.6433913512988,3177.8863430489705,0.23151675521225812,1
2222,Trading,16,22482.361243282205,601,1,Good,352.6555433201155,9372.716086863222,18686.07809361323,0.8074235522994311,1
2223,Manufacturing,20,16191.075164180967,541,0,Good,242.36930590369417,1797.8176041005597,1357.601264826581,0.4752509560954649,0
2224,Trading,22,16880.038350522136,360,4,Good,255.16943906143794,9522.5784182997,10471.411114533215,0.5512705879608021,1
2225,Trading,4,23002.299784470775,764,1,Average,217.61823283394887,6368.079152389849,11133.150531864832,0.1944480232197794,0
2226,Trading,25,15720.212675054416,601,3,Average,204.50256751236196,6671.682432232586,5805.299730566996,0.5918580090186565,1
2227,Services,20,9384.032950715731,771,4,Good,137.62827047930108,1804.6536948749151,2934.8442809926405,0.6566600986750456,1
2228,Trading,6,25059.772890168446,693,3,Poor,232.10166422363005,6531.271171417118,6834.456635950104,0.33577444775533033,1
2229,Trading,6,41941.03362450117,558,3,Good,730.7273857096844,19865.338747522328,15224.684629520483,0.8169178013731226,1
2230,Trading,26,37113.77639950382,841,4,Average,353.6623457334445,21767.153528980012,24052.9374919853,0.2631238847648009,1
2231,Manufacturing,11,13550.228905582986,829,3,Good,72.5940310048924,8076.297477705534,13545.426891928466,0.8179050168683364,1
2232,Manufacturing,26,10396.90298391866,486,2,Good,78.22882342132965,5248.76998712138,3505.825220473758,0.6626753528227185,1
2233,Services,17,18573.428642294286,511,4,Good,203.81564872850524,9724.982598826182,12391.109228956173,0.7646806588363438,1
2234,Services,24,56425.41214051965,334,1,Good,1089.063012838171,32992.04738320635,53184.32280214491,0.6592701426129461,1
2235,Manufacturing,28,32446.856566413444,446,2,Poor,360.0312353933277,3898.7605817237627,6344.67948379375,0.4427386324368775,1
2236,Services,3,33603.27481978782,581,1,Average,190.3086754850202,6219.1335973569485,6743.90453289081,0.36525878262103184,1
2237,Manufacturing,13,37568.23547258636,846,0,Average,279.5432156208343,4746.329141059602,5693.969677972324,0.6872584501189223,0
2238,Trading,22,28352.20084929448,887,1,Good,375.4150290027886,9939.73092288787,17743.89991989097,0.33853109847906676,0
2239,Trading,3,23679.503662224215,883,4,Poor,168.77803215908364,13716.225159866468,11145.348626516829,0.14948555882978712,1
2240,Services,16,32773.781754813346,548,1,Good,171.49133233132594,12821.696413263393,25500.92713143416,0.29760543114209304,0
2241,Manufacturing,15,15871.817599143733,356,0,Average,255.22635694909974,5994.818170213512,6767.285002879789,0.7041872513882663,1
2242,Manufacturing,11,9426.89632038846,604,3,Average,162.5114275785747,4839.232895337423,4419.076073218049,0.7345767783330565,0
2243,Services,18,33989.2018590608,821,4,Good,623.4940867392778,19186.03571636603,9667.824735096137,0.3212859864783063,0
2244,Manufacturing,15,46288.2238601231,660,2,Average,843.9378224871255,20796.262853765707,14298.151430869131,0.3623384608604414,0
2245,Trading,5,11260.551018121636,536,2,Good,118.09682674965369,6167.276382518558,10082.038548724906,0.539470822623985,1
2246,Services,16,36067.69576156232,533,1,Good,591.7927300083002,6766.593297790169,9972.918223017548,0.30957464477764507,0
2247,Services,16,60382.79111624732,522,2,Average,838.856713991307,21236.839937665485,18470.945465182474,0.5849388920041773,1
2248,Manufacturing,17,21996.800258028336,626,0,Good,100.21899908502152,6209.752118310303,11739.56541555094,0.3256348429792281,0
2249,Services,9,13483.185763593683,397,2,Good,146.4269726066277,3590.0418269656675,6295.253257536762,0.1967002091456756,1
2250,Manufacturing,27,23713.770783908647,525,1,Good,119.70670357617888,4911.718325261608,4439.754980522594,0.22386580308879023,0
2251,Manufacturing,23,15830.2764924322,788,2,Good,87.95197546744141,8659.134194418715,8616.979865473419,0.3004400107851029,0
2252,Manufacturing,3,15213.85696577841,777,3,Good,77.59129103362567,4947.312137550431,3844.7069333140616,0.2343245367987648,0
2253,Manufacturing,20,28564.22787575825,633,3,Average,576.4958810887244,10429.571178016218,15267.205464032102,0.8794741251467222,1
2254,Manufacturing,13,8414.926018650678,854,2,Good,153.46033978537878,2004.059637282634,3109.711627107856,0.6266964195695321,0
2255,Services,22,9261.697688289087,811,4,Average,106.37128910421796,5384.98671456856,5890.215127294799,0.24340697144924217,1
2256,Trading,3,22282.892893394626,681,2,Average,184.9470705896634,9038.05280869366,14512.745329279698,0.439122514283112,0
2257,Trading,28,21733.603206630614,722,3,Good,116.80030637504537,2180.903824563773,4334.219166192231,0.3153036092578673,0
2258,Services,7,27068.68344509117,647,3,Poor,307.318094928037,6332.616508032887,8979.158233700151,0.6476237208879007,1
2259,Services,29,67855.46674728216,452,0,Good,961.684860734306,40691.145309237465,59975.728237127136,0.793821150948768,1
2260,Trading,6,23451.93817032315,751,1,Good,409.2767065259506,13775.37326640496,14612.41423919963,0.4206612870312693,0
2261,Trading,9,31536.575878110896,589,0,Good,158.50334870782066,11741.327007133035,6057.110290764988,0.4430697107169981,0
2262,Trading,12,12267.15002140176,418,4,Good,136.54769499455264,4686.770593033199,9049.601228124788,0.41877290087504443,1
2263,Trading,15,34918.1698263827,513,1,Poor,713.9936106565519,19232.72710309177,31897.805974229075,0.45937966711170636,1
2264,Trading,21,16061.260654007307,864,2,Good,99.23731915092003,7296.357195517069,11260.848852423866,0.1286813446792337,0
2265,Manufacturing,20,22990.8709188808,738,2,Average,249.18249073581282,13015.320394524051,7089.651118776735,0.5740837793969616,1
2266,Services,3,20633.903955106216,864,4,Average,180.56568531005777,7006.582283019925,11480.41271267748,0.8616303726956607,1
2267,Manufacturing,10,40936.793775709244,746,3,Good,262.0223315670734,24068.802577140803,36226.589321860716,0.7282580139986965,1
2268,Trading,1,10036.804516887429,341,2,Poor,182.1589167063705,3711.3583107146633,5022.800840476238,0.7891291269944074,1
2269,Trading,19,5597.396283529172,694,0,Poor,88.35631930755531,2364.449253323896,3393.9329750371344,0.28330873846538146,0
